wl_entry_id,wl_nm,data_id,ref_num,entity_nm,fka_nm,designation_txt,gender_txt,add_info,listed_dt,entity_type
WLE-6931,UN Sanctions,un-sc-sanctions.111704,Al-Qaida (QDi.184),محسن فاضل عايد عاشور الفضلي,FADHIL,,,Wanted by the Kuwaiti Security Authorities. Wanted by the Saudi security forces. Fugitive as of Jul. 2008. Review pursuant to Security Council resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4484905,2/17/05,Individual
WLE-6932,UN Sanctions,un-sc-sanctions.6908699,Somalia (SOi.017),Abdifatah Abubakar Abdi,Abubakar,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6202968,3/8/18,Individual
WLE-6933,UN Sanctions,un-sc-sanctions.111800,Al-Qaida (QDi.070),ياسين شكوري,CHEKKOURI,,,"Mother’s name is Feue Hlima Bent Barka and father’s name is Abderrahmane
            Mohammed Ben Azzouz. Deported from Italy to Morocco on 26 Feb. 2004. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1423804",9/3/02,Individual
WLE-6934,UN Sanctions,un-sc-sanctions.6908652,DPRK (KPi.074),RI CHUN HWAN,CHUN HWAN,Ri Chun Hwan is an overseas Foreign Trade Bank representative,,Gender: male,12/22/17,Individual
WLE-6935,UN Sanctions,un-sc-sanctions.111947,Al-Qaida (QDi.019),عبد الله احمد عبدالله الالفي,AHMED,,,"Afghanistan. Review pursuant to Security Council resolution 1822 (2008)
            was concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1419387",10/17/01,Individual
WLE-6936,UN Sanctions,un-sc-sanctions.6908174,Iraq (IQe.040),GENERAL ESTABLISHMENT FOR FLOUR MILLS,,,,,4/26/04,Organization
WLE-6937,UN Sanctions,un-sc-sanctions.111147,Taliban (TAi.104),محمد رسول ایوب,AYYUB,Governor of Nimroz Province under the Taliban regime,,"Member of the Taliban Quetta Shura. Believed to be in
            Afghanistan/Pakistan border area. Belongs to Nurzai tribe. Review pursuant to Security
            Council resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4662451",2/23/01,Individual
WLE-6938,UN Sanctions,un-sc-sanctions.2971675,Al-Qaida (QDi.293),ABDUL RAHIM BA'AYSIR,BA'AYSIR,,,"Senior Jemaah Islamiyah (QDe.092.) leader. Father's name is Abu Bakar
            Ba'asyir (QDi.217). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4173405",7/19/11,Individual
WLE-6939,UN Sanctions,un-sc-sanctions.110945,Taliban (TAi.082),عبد الحق وثيق,WASSIQ,"Deputy Minister of Security (Intelligence) under the Taliban
            regime",,Review pursuant to Security Council resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427442,1/31/01,Individual
WLE-6940,UN Sanctions,un-sc-sanctions.2983638,Al-Qaida (QDi.305),ABDUL ROSYID RIDHO,ROSYID,,,"Father's name is Abu Bakar Ba'asyir (QDi.217). Brother of Abdul Rahim
            Ba’aysir (QDi.293). Belongs to the leadership of and is involved in recruitment and
            fundraising for Jemmah Anshorut Tauhid (JAT) (QDe.133) Associated with Jemaah Islamiyah
            (QDe.092). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4682206",3/12/12,Individual
WLE-6941,UN Sanctions,un-sc-sanctions.6908124,Iraq (IQi.077),الدكتور ساهــر برهــان,BERHAN,,,,6/2/04,Individual
WLE-6942,UN Sanctions,un-sc-sanctions.111902,Al-Qaida (QDi.058),BOUBEKEUR BOULGHITI,BOULGHITI,,,Finance chief of the Afghan Support Committee (ASC) (QDe.069). Al-Qaida (QDe.004) facilitator and communication expert. Believed to be in Algeria as at Apr. 2010. Son of Mohamed and Fatma Aribi. Review pursuant to Security Council resolution 1822 (2008) was concluded on 21 Jun. 2010.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6104674,1/11/02,Individual
WLE-6943,UN Sanctions,un-sc-sanctions.6908482,Al-Qaida (QDi.376),PETER CHERIF,CHERIF,,,Member of Al-Qaida in the Arabian Peninsula (AQAP) (QDe.129). Convicted in absentia to five years in prison in France in 2012. Wanted by French authorities as of 2015. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5897329,9/29/15,Individual
WLE-6944,UN Sanctions,un-sc-sanctions.6908194,Iraq (IQe.060),IraqI NEWS AGENCY,,,,,4/26/04,Organization
WLE-6945,UN Sanctions,un-sc-sanctions.110914,Taliban (TAi.038),عبد الباقي بصير أول شاه,BASIR,"Governor of Khost and Paktika provinces under the Taliban
                regime",,"Believed to be in Afghanistan/Pakistan border area. Taliban member
            responsible for Nangarhar Province as at 2008. Until 7 Sep. 2007 he was also listed
            under number TAi.048. Review pursuant to Security Council resolution 1822 (2008) was
            concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1493921",2/23/01,Individual
WLE-6946,UN Sanctions,un-sc-sanctions.6908618,DPRK (KPi.059),KANG CHOL SU,CHOL SU ,Official for Korea Ryonbong General Corporation,,"Official for Korea Ryonbong General Corporation, which specializes in acquisition for the DPRK’s defense industries and support for the DPRK’s military-related overseas sales. Its procurements also likely support the DPRK’s chemical weapons program.",8/5/17,Individual
WLE-6947,UN Sanctions,un-sc-sanctions.6908612,Libya (LYe.005),Lynn S,,,,"IMO: 8706349 Listed pursuant to paragraphs 10 (a) and 10 (b) of resolution 2146 (2014), as extended and modified by paragraph 2 of resolution 2362 (2017) (prohibition to load, transport or discharge; prohibition to enter ports). Pursuant to paragraph 11 of resolution 2146, this designation was renewed by the Committee on 26 January 2018 (previous extension valid until 29 January 2018) and is valid until 28 April 2018, unless terminated earlier by the Committee pursuant to paragraph 12 of resolution 2146. Flag State: Saint Vincent and the Grenadines. As of 6 October 2017, the vessel was located in the territorial waters of Lebanon, when it set sail heading West. ",8/2/17,Organization
WLE-6948,UN Sanctions,un-sc-sanctions.690741,DPRK (KPi.005),HAN YU-RO,YU-RO,"Director of Korea Ryongaksan General Trading
            Corporation",,"Director of Korea Ryongaksan General Trading Corporation; involved in
            DPRK’s ballistic missile program.",7/16/09,Individual
WLE-6949,UN Sanctions,un-sc-sanctions.6908398,Al-Qaida (QDi.326),HAMID HAMAD HAMID,HAMAD,,,"A Kuwait-based financier, recruiter and facilitator for Islamic State in
            Iraq and the Levant, listed as Al-Qaida in Iraq (QDe.115), and Jabhat al-Nusrah, listed
            as Al-Nusrah Front for the People of the Levant (QDe.137). Associated with Ibrahim Awwad
            Ibrahim Ali al-Badri al-Samarrai (QDi.299) and Abu Mohammed al-Jawlani
            (QDi.317). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5809955",8/15/14,Individual
WLE-6950,UN Sanctions,un-sc-sanctions.6908036,Somalia (SOi.004),AHMED ABDI AW-MOHAMED,ABDI,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5774684,4/12/10,Individual
WLE-6951,UN Sanctions,un-sc-sanctions.6908653,DPRK (KPi.075),RI CHUN SONG,CHUN SONG,Ri Chun Song is an overseas Foreign Trade Bank representative,,Gender: male,12/22/17,Individual
WLE-6952,UN Sanctions,un-sc-sanctions.690784,Sudan (SDi.001),GAFFAR MOHAMMED ELHASSAN,MOHAMMED,"Major-General and Commander of the Western Military Region for the
            Sudanese Armed Forces (SAF)",,Retired from the Sudanese Army. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5282254,4/25/06,Individual
WLE-6953,UN Sanctions,un-sc-sanctions.110431,Iran (IRi.016),MOHSEN FAKHRIZADEH-MAHABADI,FAKHRIZADEH-MAHABADI,Senior MODAFL scientist,,"The IAEA have asked to interview him about the activities of the PHRC
            over the period he was head but Iran has refused. [Old Reference # I.47.C.2]",3/24/07,Individual
WLE-6954,UN Sanctions,un-sc-sanctions.2960150,Taliban (TAi.150),خلیل احمد حقانی,AHMED,,,"Senior member of the Haqqani Network (TAe.012), which operates out of
            North Waziristan in the Federally Administered Tribal Areas of Pakistan. Has previously
            traveled to, and raised funds in, Dubai, United Arab Emirates. Brother of Jalaluddin
            Haqqani (TAi.040) and uncle of Sirajuddin Jallaloudine Haqqani (TAi.144). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1929286",2/9/11,Individual
WLE-6955,UN Sanctions,un-sc-sanctions.6908114,Iraq (IQi.067),ثريا برزان إبراهيم حسن التكريتي,BARZAN,,,,4/7/04,Individual
WLE-6956,UN Sanctions,un-sc-sanctions.6908545,Al-Qaida (QDi.395),MUHAMMAD SHOLEH IBRAHIM,SHOLEH,,,"Has served as the acting emir of Jemmah Anshorut Tauhid (JAT) (QDe.133) since 2014 and has supported Islamic State in Iraq and the Levant (ISIL), listed as Al-Qaida in Iraq (QDe.115). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5943055",4/20/16,Individual
WLE-6957,UN Sanctions,un-sc-sanctions.111108,Taliban (TAi.047),قدرت الله جمال,JAMAL,Minister of Information under the Taliban regime,,"Member of Taliban Supreme Council and member of Taliban Cultural
            Commission as at 2010. Believed to be in Afghanistan/Pakistan border area. Review
            pursuant to Security Council resolution 1822 (2008) was concluded on 21 Jul.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427404",1/25/01,Individual
WLE-6958,UN Sanctions,un-sc-sanctions.6908139,Iraq (IQe.007),AGRICULTURAL NATIONAL ESTABLISHMENT IN ABU-GREIB,,,,,4/26/04,Organization
WLE-6959,UN Sanctions,un-sc-sanctions.2832890,Al-Qaida (QDi.265),HAJI MUHAMMAD ASHRAF,MUHAMMAD,,,"Chief of finance of Lashkar-e-Tayyiba (QDe.118). His father’s name is
            Noor Muhammad. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1543491",12/10/08,Individual
WLE-6960,UN Sanctions,un-sc-sanctions.2832991,Al-Qaida (QDi.266),MAHMOUD MOHAMMAD AHMED,MOHAMMAD,,,"Financier of Lashkar-e-Tayyiba (listed under permanent reference number
            QDe.118). Has served as the leader of Lashkar-e-Tayyiba in Saudi Arabia. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1543496",12/10/08,Individual
WLE-6961,UN Sanctions,un-sc-sanctions.6908650,DPRK (KPi.073),PAK BONG NAM,BONG NAM,Pak Bong Nam is an overseas Ilsim International Bank representative,,Gender: male,12/22/17,Individual
WLE-6962,UN Sanctions,un-sc-sanctions.6908601,Al-Qaida (QDi.405),Malik Ruslanovich Barkhanoev,Ruslanovich,,,"Joined the Islamic State in Iraq and the Levant (ISIL), listed as Al-Qaida in Iraq (QDe.115) in September 2016. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6116563",7/20/17,Individual
WLE-6963,UN Sanctions,un-sc-sanctions.6908646,DPRK (KPi.069),KO CHOL MAN,CHOL MAN,Ko Chol Man is an overseas Foreign Trade Bank representative,,Gender: male,12/22/17,Individual
WLE-6964,UN Sanctions,un-sc-sanctions.2982105,Al-Qaida (QDi.300),MONIR CHOUKA,CHOUKA,,,"Associated with Islamic Movement of Uzbekistan (QDe.010). Brother of
            Yassin Chouka (QDi.301) Arrest warrant issued by the investigating judge of the German
            Federal Court of Justice on 5 Oct. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4555858",1/25/12,Individual
WLE-6965,UN Sanctions,un-sc-sanctions.110394,Iran (IRe.010),CRUISE MISSILE INDUSTRY GROUP,,,,"Production and development of cruise missiles. Responsible for naval
            missiles including cruise missiles. [Old Reference # E.47.A.7]",3/24/07,Organization
WLE-6966,UN Sanctions,un-sc-sanctions.112023,Al-Qaida (QDi.151),مراد بن علي بن البشير الطرابلسي,BEN ALI,,,"Extradited from Italy to Tunisia on 13 Dec. 2008. Imprisoned in Mornaguia Prison on 29 Nov. 2011
pursuant to an order issued by the Court of First Instance of Grombalia for excavation of artefacts
without a licence (case No. 12680/2011). Released on 27 Dec. 2011 after charges against him
were dismissed. Inadmissible to the Schengen area. Mother’s name is Mabrukah al-Yazidi. Review
pursuant to Security Council resolution 1822 (2008) was concluded on 22 Apr. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1418911",11/12/03,Individual
WLE-6967,UN Sanctions,un-sc-sanctions.690785,Sudan (SDi.002),MUSA HILAL ABDALLA,HILAL,formerly Member of the National Assembly of Sudan from Al-Waha district ,,Photo available for inclusion in the INTERPOL-UN Security Council Special Notice.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5795065,4/25/06,Individual
WLE-6968,UN Sanctions,un-sc-sanctions.6908116,Iraq (IQi.069),سندس عبد الغفور,Abd Al-Ghafur,,,,4/7/04,Individual
WLE-6969,UN Sanctions,un-sc-sanctions.2975516,Al-Qaida (QDi.299),إبراهيم عواد إبراهيم علي البدري السامرائي,AWWAD,,,"Description: Height: 1.65 m. Weight: 85 kg. Black hair and eyes. White skin. Leader of Islamic State in Iraq and the Levant, listed as Al-Qaida in Iraq (AQI) (QDe.115). Currently based in Iraq and Syria. Declared himself “caliph” in Mosul in 2014. Responsible for managing and directing AQI large scale operations. Wife's name: Saja Hamid al-Dulaimi. Wife’s name: Asma Fawzi Mohammed al-Kubaissi. Wanted by the Iraqi security forces. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice.
  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4654685",10/5/11,Individual
WLE-6970,UN Sanctions,un-sc-sanctions.6907993,DRC (CDi.001),ERIC BADEGE,BADEGE,,,He fled to Rwanda in March 2013 and is still living there as of early 2016. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5272441,12/31/12,Individual
WLE-6971,UN Sanctions,un-sc-sanctions.112030,Al-Qaida (QDi.080),سعيد باهاجى,BAHAJI,,,"Deputy head of the media committee of Al-Qaida (QDe.004) as at Apr.
            2010. German authorities issued an arrest warrant for him on 21 Sep. 2001. Review
            pursuant to Security Council resolution 1822 (2008) was concluded on 20 May 2010.
            Reportedly deceased in September 2013 in the Afghanistan/Pakistan border area. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4517705",9/30/02,Individual
WLE-6972,UN Sanctions,un-sc-sanctions.6908150,Iraq (IQe.017),BAGHDAD MUNICIPALITY,,,,,4/26/04,Organization
WLE-6973,UN Sanctions,un-sc-sanctions.6908488,Al-Qaida (QDi.364),Ислам Сеит-Умарович Атабиев,SEIT-UMAROVICH,,,"As at Aug. 2015, emir of Russian-speaking militants of the Islamic State of Iraq and the Levant (ISIL), listed as Al-Qaida in Iraq (QDe.115). Controls the Syrian Arab Republic cities of Al Dana and Idlib as an ISIL chief. Wanted by the authorities of the Russian Federation for terrorist crimes committed in its territory. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5899821",10/2/15,Individual
WLE-6974,UN Sanctions,un-sc-sanctions.6908525,Al-Qaida (QDi.371),ABD AL-BASET AZZOUZ,AZZOUZ,,,"Key operative in Al-Qaida (QDe.004). Under the direction of Aiman al-Zawahiri (QDi.006), recruited 200 militants in the eastern part of Libya. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5930719",2/29/16,Individual
